x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
117,78,0.592156862745098,0.533333333333333,0.52156862745098,136,124,135,1,1,0,0,0,0,0,0,0,bright
117,79,0.596078431372549,0.537254901960784,0.525490196078431,137,124,135,0,0,0,0,0,0,0,0,0,bright
117,80,0.619607843137255,0.556862745098039,0.556862745098039,142,126,135,0,0,0,0,0,0,0,0,0,bright
117,81,0.650980392156863,0.588235294117647,0.588235294117647,149,126,135,0,0,0,0,0,0,0,0,0,bright
117,82,0.662745098039216,0.6,0.6,152,126,135,0,0,0,0,0,0,0,0,0,bright
117,83,0.662745098039216,0.6,0.6,152,126,135,0,0,0,0,0,0,0,0,0,bright
117,84,0.670588235294118,0.607843137254902,0.607843137254902,153,126,135,0,0,0,0,0,0,0,0,0,bright
117,85,0.67843137254902,0.615686274509804,0.615686274509804,155,126,135,0,0,0,0,0,0,0,0,0,bright
117,86,0.67843137254902,0.623529411764706,0.619607843137255,156,125,134,0,0,0,0,0,0,0,0,0,bright
117,87,0.674509803921569,0.619607843137255,0.615686274509804,155,125,134,0,0,0,0,0,0,0,0,0,bright
117,88,0.67843137254902,0.623529411764706,0.619607843137255,156,125,134,0,0,0,0,0,0,0,0,0,bright
117,89,0.686274509803922,0.631372549019608,0.627450980392157,158,125,134,0,0,0,0,0,0,0,0,0,bright
117,90,0.701960784313725,0.63921568627451,0.63921568627451,160,126,135,0,0,0,0,0,0,0,0,0,bright
117,91,0.705882352941177,0.643137254901961,0.643137254901961,161,126,135,0,0,0,0,0,0,0,0,0,bright
117,92,0.709803921568627,0.647058823529412,0.647058823529412,162,126,135,0,0,0,0,0,0,0,0,0,bright
117,93,0.705882352941177,0.643137254901961,0.643137254901961,161,126,135,0,0,0,0,0,0,0,0,0,bright
117,94,0.701960784313725,0.63921568627451,0.63921568627451,160,126,135,0,0,0,0,0,0,0,0,0,bright
117,95,0.698039215686274,0.635294117647059,0.635294117647059,159,126,135,0,0,0,0,0,0,0,0,0,bright
117,96,0.701960784313725,0.63921568627451,0.63921568627451,160,126,135,0,0,0,0,0,0,0,0,0,bright
117,97,0.709803921568627,0.647058823529412,0.647058823529412,162,126,135,0,0,0,0,0,0,0,0,0,bright
117,98,0.709803921568627,0.647058823529412,0.650980392156863,162,126,135,0,0,0,0,0,0,0,0,0,bright
117,99,0.729411764705882,0.666666666666667,0.670588235294118,166,126,135,0,0,0,0,0,0,0,0,0,bright
117,100,0.756862745098039,0.694117647058824,0.698039215686274,172,126,135,0,0,0,0,0,0,0,0,0,bright
117,101,0.768627450980392,0.705882352941177,0.709803921568627,175,126,135,0,0,0,0,0,0,0,0,0,bright
117,102,0.764705882352941,0.701960784313725,0.705882352941177,174,126,135,0,0,0,0,0,0,0,0,0,bright
117,103,0.752941176470588,0.690196078431373,0.694117647058824,171,126,135,0,0,0,0,0,0,0,0,0,bright
117,104,0.741176470588235,0.67843137254902,0.682352941176471,169,126,135,0,0,0,0,0,0,0,0,0,bright
117,105,0.737254901960784,0.674509803921569,0.67843137254902,168,126,135,0,0,0,0,0,0,0,0,0,bright
117,106,0.733333333333333,0.67843137254902,0.67843137254902,168,126,134,0,0,0,0,0,0,0,0,0,bright
117,107,0.741176470588235,0.686274509803922,0.686274509803922,170,126,134,0,0,0,0,0,0,0,0,0,bright
117,108,0.749019607843137,0.694117647058824,0.694117647058824,172,126,134,0,0,0,0,0,0,0,0,0,bright
117,109,0.756862745098039,0.701960784313725,0.701960784313725,173,126,134,0,0,0,0,0,0,0,0,0,bright
117,110,0.756862745098039,0.701960784313725,0.698039215686274,173,125,134,0,0,0,0,0,0,0,0,0,bright
